,股票代码,公司名称,营业收入,净利润,净资产收益率(%)
1589,000761,本钢板材,405亿,16.00亿,11.84
1590,600831,广电网络,28.53亿,1.76亿,6.11
1591,600830,香溢融通,11.22亿,8628万,4.19
1592,603335,迪生力,7.81亿,1216万,2.69
1593,603331,百达精工,7.28亿,6290万,12.17
1594,603496,恒为科技,3.12亿,7524万,16.30
1595,603200,上海洗霸,3.01亿,5751万,10.18
1596,300612,宣亚国际,5.05亿,7496万,18.07
1597,002868,绿康生化,3.75亿,8592万,15.77
1598,603758,秦安股份,12.23亿,1.88亿,8.92
1599,601952,苏垦农发,43.16亿,5.57亿,13.87
1600,603630,拉芳家化,9.81亿,1.38亿,9.46
1601,603378,亚士创能,13.55亿,1.14亿,14.13
1602,603165,荣晟环保,20.34亿,3.99亿,43.74
1603,300578,会畅通讯,2.67亿,3425万,12.39
1604,300606,金太阳,2.58亿,5496万,12.61
1605,601020,华钰矿业,9.05亿,3.04亿,18.26
1606,603638,艾迪精密,6.41亿,1.40亿,18.10
1607,603833,欧派家居,97.10亿,13.00亿,25.75
1608,002831,裕同科技,69.48亿,9.32亿,20.15
1609,300582,英飞特,7.63亿,2502万,2.73
1610,002927,泰永长征,3.29亿,6961万,19.78
1611,603477,振静股份,6.55亿,6239万,13.48
1612,603890,春秋电子,17.40亿,1.60亿,31.44
1613,300737,科顺股份,20.39亿,2.18亿,16.15
1614,002864,盘龙药业,3.77亿,4372万,11.98
1615,603871,嘉友国际,32.44亿,2.06亿,43.82
1616,300726,宏达电子,5.24亿,2.00亿,21.73
1617,002922,伊戈尔,11.49亿,7776万,16.27
1618,002908,德生科技,4.27亿,5752万,13.80
1619,603937,丽岛新材,12.44亿,9600万,11.75
1620,603655,朗博科技,1.87亿,3527万,11.71
1621,002919,名臣健康,6.42亿,4851万,16.09
1622,002918,蒙娜丽莎,28.90亿,3.02亿,32.00
1623,603283,赛腾股份,6.83亿,9567万,27.40
1624,603181,皇马科技,16.83亿,1.48亿,16.58
1625,603363,傲农生物,49.03亿,1.08亿,18.52
1626,603500,祥和实业,3.00亿,7792万,16.43
1627,603922,金鸿顺,10.42亿,9058万,14.19
1628,603882,金域医学,37.92亿,1.89亿,14.52
1629,002827,高争民爆,4.50亿,1.11亿,14.42
1630,603260,合盛硅业,69.50亿,15.17亿,42.12
1631,300703,创源文化,6.77亿,6053万,21.06
1632,300676,华大基因,20.96亿,3.98亿,10.75
1633,603985,恒润股份,7.41亿,9070万,11.93
1634,300622,博士眼镜,4.71亿,5220万,13.40
1635,300695,兆丰股份,6.08亿,2.05亿,25.39
1636,300636,同和药业,2.97亿,6546万,12.20
1637,300670,大烨智能,3.40亿,5492万,13.38
1638,300481,濮阳惠成,5.41亿,7416万,15.38
1639,300408,三环集团,31.30亿,10.83亿,19.58
1640,300553,集智股份,1.15亿,2204万,6.97
1641,002836,新宏泽,2.69亿,4759万,11.69
1642,300439,美康生物,18.05亿,2.14亿,13.84
1643,300434,金石东方,7.04亿,1.16亿,8.44
1644,300573,兴齐眼药,3.60亿,3944万,7.36
1645,603601,再升科技,6.40亿,1.14亿,9.95
1646,002816,和科达,3.48亿,1617万,3.12
1647,300600,瑞特股份,4.15亿,1.08亿,12.99
1648,603678,火炬电子,18.88亿,2.37亿,9.80
1649,603066,音飞储存,5.99亿,8333万,10.02
1650,603987,康德莱,12.56亿,1.19亿,10.05
1651,300497,富祥股份,9.58亿,1.78亿,21.13
1652,603028,赛福天,5.55亿,2404万,3.53
1653,300431,暴风集团,19.15亿,5514万,5.97
1654,300456,耐威科技,6.01亿,4843万,3.51
1655,300510,金冠电气,7.41亿,1.26亿,9.00
1656,002751,易尚展示,7.32亿,4749万,10.28
1657,300470,日机密封,4.96亿,1.20亿,12.79
1658,002817,黄山胶囊,2.86亿,4642万,7.18
1659,002787,华源控股,11.49亿,9328万,9.61
1660,300478,杭州高新,6.52亿,4234万,7.98
1661,002763,汇洁股份,21.36亿,2.22亿,13.26
1662,601985,中国核电,336亿,44.98亿,10.69
1663,603798,康普顿,8.96亿,1.20亿,14.85
1664,002733,雄韬股份,26.56亿,3632万,1.64
1665,002747,埃斯顿,10.77亿,9305万,6.27
1666,603999,读者传媒,7.90亿,7528万,4.52
1667,300418,昆仑万维,34.36亿,9.99亿,16.39
1668,300463,迈克生物,19.70亿,3.74亿,15.59
1669,603860,中公高科,1.92亿,4690万,11.56
1670,300501,海顺新材,3.76亿,6581万,11.24
1671,300415,伊之密,20.08亿,2.75亿,28.95
1672,601689,拓普集团,50.90亿,7.38亿,14.42
1673,603227,雪峰科技,12.73亿,1846万,1.63
1674,300411,金盾股份,4.65亿,7115万,6.64
1675,002757,南兴装备,7.81亿,1.08亿,13.18
1676,300388,国祯环保,26.28亿,1.94亿,12.07
1677,002748,世龙实业,12.01亿,1.51亿,13.67
1678,300351,永贵电器,12.69亿,1.81亿,6.61
1679,002722,金轮股份,20.95亿,8574万,5.07
1680,603359,东珠景观,12.24亿,2.43亿,15.40
1681,603399,吉翔股份,21.99亿,2.20亿,11.10
1682,300347,泰格医药,16.87亿,3.01亿,13.89
1683,300338,开元股份,9.81亿,1.60亿,8.63
1684,002670,国盛金控,18.73亿,5.81亿,4.85
1685,300281,金明精机,4.14亿,3640万,4.04
1686,300280,南通锻压,3.62亿,452万,0.71
1687,300141,和顺电气,5.43亿,610万,0.87
1688,002556,辉隆股份,143亿,1.37亿,6.06
1689,002310,东方园林,152亿,21.78亿,21.29
1690,601369,陕鼓动力,39.58亿,2.41亿,3.97
1691,000887,中鼎股份,118亿,11.27亿,16.10
1692,600882,广泽股份,9.82亿,428万,0.37
1693,600456,宝钛股份,28.76亿,2148万,0.63
1694,600969,郴电国际,25.22亿,3020万,0.93
1695,600015,华夏银行,664亿,198亿,13.54
1696,300243,瑞丰高材,10.96亿,3062万,6.18
1697,300333,兆日科技,2.31亿,1894万,2.22
1698,300321,同大股份,4.37亿,2448万,4.19
1699,002682,龙洲股份,47.51亿,1.67亿,7.12
1700,300332,天壕环境,19.84亿,9017万,2.62
1701,002575,群兴玩具,5394万,-2141万,-2.39
1702,300170,汉得信息,23.25亿,3.24亿,14.45
1703,300162,雷曼股份,6.45亿,2032万,1.83
1704,300119,瑞普生物,10.47亿,1.05亿,5.46
1705,300067,安诺其,13.33亿,8492万,7.69
1706,002441,众业达,76.01亿,2.01亿,5.73
1707,002562,兄弟科技,15.65亿,4.03亿,20.88
1708,300045,华力创通,5.71亿,8132万,6.68
1709,300277,海联讯,2.98亿,605万,1.26
1710,300290,荣科科技,4.19亿,1882万,2.46
1711,002151,北斗星通,22.04亿,1.05亿,2.43
1712,002022,科华生物,15.94亿,2.18亿,11.33
1713,600148,长春一东,7.68亿,1798万,4.67
1714,600345,长江通信,2.55亿,2.61亿,18.27
1715,600444,国机通用,6.12亿,1.67亿,39.24
1716,600406,国电南瑞,242亿,32.41亿,16.38
1717,000791,甘肃电投,19.03亿,2.46亿,4.99
1718,600820,隧道股份,315亿,18.10亿,9.78
1719,603856,东宏股份,15.06亿,1.22亿,12.59
1720,603577,汇金通,8.03亿,4770万,5.58
1721,603585,苏利股份,14.57亿,2.25亿,15.71
1722,002903,宇环数控,2.50亿,7898万,22.22
1723,002826,易明医药,3.80亿,6048万,10.46
1724,603458,勘设股份,19.27亿,3.29亿,26.52
1725,300642,透景生命,3.03亿,1.27亿,18.79
1726,603880,南卫股份,4.89亿,4760万,13.14
1727,300412,迦南科技,4.45亿,4396万,5.74
1728,603022,新通联,5.99亿,2501万,4.28
1729,300472,新元科技,3.03亿,2089万,5.30
1730,603989,艾华集团,17.93亿,2.92亿,16.32
1731,300402,宝色股份,4.40亿,1054万,1.76
1732,002778,高科石化,5.75亿,3067万,5.02
1733,603099,长白山,3.89亿,7079万,7.69
1734,002689,远大智能,11.79亿,3574万,2.46
1735,002634,棒杰股份,4.49亿,4826万,7.12
1736,300134,大富科技,17.79亿,-5.12亿,-9.17
1737,300113,顺网科技,18.16亿,5.12亿,18.87
1738,300039,上海凯宝,15.70亿,2.72亿,11.79
1739,002566,益盛药业,10.34亿,6007万,3.39
1740,300020,银江股份,19.42亿,1.39亿,4.59
1741,300264,佳创视讯,2.43亿,-7373万,-12.71
1742,002315,焦点科技,12.23亿,7315万,3.92
1743,300257,开山股份,22.21亿,1.04亿,3.06
1744,300136,信维通信,34.35亿,8.89亿,37.66
1745,002655,共达电声,7.87亿,-1.75亿,-31.47
1746,300207,欣旺达,140亿,5.44亿,20.81
1747,002543,万和电气,65.32亿,4.13亿,13.02
1748,601222,林洋能源,35.88亿,6.86亿,7.78
1749,300051,三五互联,3.26亿,6733万,7.09
1750,002218,拓日新能,15.15亿,1.63亿,5.89
1751,300295,三六五网,4.73亿,9411万,8.84
1752,002105,信隆健康,17.46亿,4579万,9.61
1753,601958,金钼股份,102亿,1.07亿,0.84
1754,002157,正邦科技,206亿,5.26亿,8.63
1755,601010,文峰股份,67.23亿,3.00亿,7.06
1756,000524,岭南控股,63.92亿,1.77亿,8.77
1757,600884,杉杉股份,82.71亿,8.96亿,9.66
1758,600867,通化东宝,25.45亿,8.37亿,19.79
1759,000633,合金投资,6646万,-2371万,-13.93
1760,600839,四川长虹,776亿,3.56亿,2.79
1761,600737,中粮糖业,192亿,7.40亿,10.70
1762,600152,维科技术,15.97亿,1663万,1.79
1763,600712,南宁百货,23.21亿,177万,0.17
1764,600327,大东方,91.68亿,2.61亿,9.12
1765,000988,华工科技,44.81亿,3.24亿,9.38
1766,000980,众泰汽车,208亿,11.36亿,9.30
1767,002044,美年健康,62.33亿,6.14亿,10.00
1768,600397,*ST安煤,41.30亿,-6.90亿,-60.61
1769,000937,冀中能源,204亿,10.64亿,5.62
1770,600385,山东金泰,2486万,-637万,-8.94
1771,600383,金地集团,377亿,68.43亿,17.62
1772,600212,江泉实业,2.52亿,1259万,1.68
1773,000035,中国天楹,16.12亿,2.22亿,8.96
1774,000017,深中华A,1.37亿,153万,10.11
1775,000801,四川九洲,31.65亿,729万,0.31
1776,600824,益民集团,18.77亿,1.40亿,6.69
1777,603023,威帝股份,1.99亿,6864万,12.57
1778,002726,龙大肉食,65.73亿,1.88亿,10.31
1779,300632,光莆股份,4.95亿,5228万,11.78
1780,603056,德邦股份,204亿,5.47亿,19.53
1781,603679,华体科技,4.80亿,5288万,13.60
1782,300624,万兴科技,4.67亿,6860万,27.71
1783,002833,弘亚数控,8.20亿,2.34亿,28.67
1784,300739,明阳电路,10.54亿,1.17亿,24.22
1785,300732,设研院,9.35亿,2.30亿,31.26
1786,300738,奥飞数据,3.79亿,6273万,26.58
1787,603709,中源家居,7.85亿,8268万,51.63
1788,603605,珀莱雅,17.83亿,2.01亿,27.93
1789,603617,君禾股份,5.78亿,5628万,16.85
1790,603326,我乐家居,9.15亿,8377万,16.03
1791,603722,阿科力,2.91亿,5001万,15.74
1792,603683,晶华新材,7.28亿,4158万,7.77
1793,603416,信捷电气,4.84亿,1.24亿,14.10
1794,603968,醋化股份,16.61亿,1.61亿,12.53
1795,603239,浙江仙通,7.32亿,1.70亿,18.36
1796,603888,新华网,15.02亿,2.84亿,11.10
1797,603266,天龙股份,8.57亿,7848万,10.45
1798,300447,全信股份,5.67亿,1.23亿,12.88
1799,601900,南方传媒,52.51亿,6.11亿,14.68
1800,002789,建艺集团,24.45亿,9146万,8.10
1801,300444,双杰电气,14.00亿,1.05亿,9.96
1802,603515,欧普照明,69.57亿,6.81亿,20.22
1803,603569,长久物流,49.61亿,3.94亿,19.79
1804,603660,苏州科达,18.25亿,2.71亿,21.46
1805,002750,龙津药业,3.04亿,3516万,5.43
1806,603031,安德利,17.05亿,3867万,6.49
1807,300513,恒泰实达,5.46亿,3704万,6.61
1808,300448,浩云科技,5.70亿,1.11亿,12.77
1809,603606,东方电缆,20.62亿,5019万,5.77
1810,002732,燕塘乳业,12.39亿,1.21亿,13.44
1811,300370,安控科技,17.66亿,1.06亿,8.08
1812,300363,博腾股份,11.84亿,1.07亿,8.12
1813,300380,安硕信息,5.14亿,1266万,3.19
1814,300348,长亮科技,8.80亿,8769万,8.88
1815,002691,冀凯股份,4.02亿,928万,1.08
1816,002687,乔治白,7.87亿,7529万,7.50
1817,002657,中科金财,12.26亿,-2.37亿,-8.95
1818,002309,中利集团,194亿,3.06亿,5.25
1819,002237,恒邦股份,195亿,3.61亿,9.02
1820,002246,北化股份,21.83亿,1.08亿,5.77
1821,000625,长安汽车,800亿,71.37亿,15.65
1822,600599,熊猫金控,3.43亿,2006万,2.79
1823,600578,京能电力,122亿,5.34亿,2.41
1824,002129,中环股份,96.44亿,5.85亿,5.39
1825,300319,麦捷科技,14.41亿,-3.51亿,-17.05
1826,002579,中京电子,10.77亿,2374万,2.44
1827,002516,旷达科技,23.17亿,3.85亿,10.10
1828,002453,华软科技,14.73亿,1567万,1.52
1829,300235,方直科技,1.01亿,882万,1.69
1830,300029,天龙光电,3.34亿,6702万,30.26
1831,002549,凯美特气,4.28亿,5189万,5.95
1832,300285,国瓷材料,12.18亿,2.45亿,13.67
1833,601100,恒立液压,27.95亿,3.82亿,10.39
1834,002488,金固股份,30.11亿,5398万,1.81
1835,002331,皖通科技,9.96亿,8272万,6.26
1836,002607,亚夏汽车,66.64亿,7345万,3.53
1837,002526,山东矿机,13.82亿,7134万,4.11
1838,002416,爱施德,567亿,3.79亿,7.04
1839,300224,正海磁材,11.92亿,1.02亿,3.50
1840,002411,必康股份,53.68亿,8.93亿,10.19
1841,002406,远东传动,15.23亿,1.87亿,8.16
1842,002511,中顺洁柔,46.38亿,3.49亿,12.28
1843,002438,江苏神通,7.56亿,6240万,3.85
1844,002113,天润数娱,2.06亿,539万,0.49
1845,002115,三维通信,11.81亿,4727万,5.04
1846,002102,冠福股份,97.36亿,2.83亿,5.55
1847,002308,威创股份,11.37亿,1.90亿,7.31
1848,600048,保利地产,1463亿,156亿,16.32
1849,002267,陕天然气,76.43亿,3.95亿,7.27
1850,000509,华塑控股,22.41亿,1251万,29.47
1851,000656,金科股份,348亿,20.05亿,10.63
1852,600843,上工申贝,30.65亿,1.97亿,9.80
1853,000680,山推股份,63.51亿,6379万,1.95
1854,000546,金圆股份,50.73亿,3.51亿,13.80
1855,002010,传化智联,193亿,4.69亿,4.16
1856,600155,宝硕股份,21.01亿,1.31亿,0.88
1857,600153,建发股份,2186亿,33.31亿,14.83
1858,600133,东湖高新,76.33亿,9.24亿,37.92
1859,600708,光明地产,208亿,19.47亿,20.11
1860,600704,物产中大,2766亿,22.35亿,12.06
1861,600103,青山纸业,26.56亿,1.05亿,3.25
1862,600089,特变电工,383亿,21.96亿,8.24
1863,600802,福建水泥,18.34亿,-1.52亿,-22.41
1864,600795,国电电力,598亿,22.23亿,4.21
1865,600337,美克家居,41.79亿,3.65亿,11.02
1866,600305,恒顺醋业,15.42亿,2.81亿,16.66
1867,600288,大恒科技,29.66亿,3485万,2.29
1868,600277,亿利洁能,157亿,5.21亿,3.94
1869,600261,阳光照明,50.38亿,4.01亿,12.44
1870,600051,宁波联合,70.69亿,4.81亿,22.07
1871,000068,华控赛格,4.13亿,3260万,5.09
1872,600031,三一重工,383亿,20.92亿,8.69
1873,000830,鲁西化工,158亿,19.50亿,26.62
1874,600510,黑牡丹,62.89亿,4.94亿,6.51
1875,600448,华纺股份,28.50亿,686万,0.76
1876,600550,保变电气,43.68亿,8092万,17.74
1877,000962,东方钽业,9.45亿,-3.80亿,-29.34
1878,600366,宁波韵升,18.81亿,4.23亿,9.14
1879,600363,联创光电,30.09亿,1.99亿,9.26
1880,600361,华联综超,118亿,7825万,2.95
1881,600359,新农开发,10.85亿,3378万,4.99
1882,000889,茂业通信,21.07亿,2.29亿,8.93
1883,600220,江苏阳光,21.51亿,1.21亿,6.01
1884,600182,S佳通,34.58亿,6111万,6.83
1885,000581,威孚高科,90.17亿,25.71亿,18.52
1886,600822,上海物贸,61.03亿,3248万,5.96
1887,603100,川仪股份,31.27亿,1.59亿,8.22
1888,603316,诚邦股份,7.43亿,6849万,11.18
1889,600996,贵广网络,25.73亿,4.42亿,10.96
1890,300592,华凯创意,5.62亿,4873万,10.44
1891,603360,百傲化学,4.10亿,1.00亿,14.94
1892,002867,周大生,38.05亿,5.92亿,21.60
1893,600903,贵州燃气,27.79亿,1.37亿,6.21
1894,300697,电工合金,13.14亿,6123万,12.06
1895,300668,杰恩设计,2.50亿,6225万,24.19
1896,300691,联合光电,9.34亿,8199万,15.49
1897,603106,恒银金融,14.84亿,1.49亿,15.19
1898,300671,富满电子,4.40亿,5883万,15.30
1899,603767,中马传动,8.81亿,7800万,6.99
1900,300611,美力科技,4.01亿,4765万,7.67
1901,300626,华瑞股份,8.34亿,5692万,13.62
1902,300487,蓝晓科技,4.44亿,9319万,12.19
1903,300560,中富通,3.90亿,3903万,8.32
1904,300631,久吾高科,2.94亿,4504万,8.59
1905,300508,维宏股份,1.99亿,8070万,16.99
1906,603043,广州酒家,21.89亿,3.40亿,26.35
1907,300503,昊志机电,4.46亿,7526万,10.52
1908,601127,小康股份,219亿,7.25亿,17.65
1909,300537,广信材料,4.49亿,6133万,7.64
1910,603339,四方冷链,10.09亿,1.72亿,11.81
1911,300395,菲利华,5.45亿,1.22亿,14.27
1912,300519,新光药业,3.11亿,1.06亿,15.71
1913,002790,瑞尔特,9.17亿,1.60亿,11.45
1914,300484,蓝海华腾,5.79亿,1.28亿,19.57
1915,603887,城地股份,8.13亿,6639万,9.30
1916,300432,富临精工,23.28亿,3.71亿,10.36
1917,300489,中飞股份,1.44亿,1253万,2.71
1918,300469,信息发展,5.64亿,3321万,8.16
1919,603885,吉祥航空,124亿,13.26亿,16.30
1920,603979,金诚信,24.40亿,2.05亿,5.46
1921,002707,众信旅游,120亿,2.33亿,12.06
1922,300379,东方通,2.93亿,-3.07亿,-18.88
1923,603000,人民网,14.01亿,8941万,3.24
1924,300211,亿通科技,1.69亿,366万,0.73
1925,002434,万里扬,50.30亿,6.43亿,11.04
1926,002470,金正大,198亿,7.15亿,7.81
1927,002220,天宝食品,14.65亿,1.34亿,4.96
1928,000726,鲁泰A,64.09亿,8.41亿,11.87
1929,002008,大族激光,116亿,16.65亿,27.60
1930,300258,精锻科技,11.29亿,2.50亿,16.09
1931,603128,华贸物流,87.15亿,2.79亿,7.67
1932,002486,嘉麟杰,8.83亿,2809万,2.98
1933,300112,万讯自控,5.52亿,4436万,6.03
1934,300197,铁汉生态,81.88亿,7.57亿,13.57
1935,002452,长高集团,14.16亿,6090万,4.58
1936,300080,易成新能,18.26亿,-10.24亿,-33.80
1937,300125,易世达,1.13亿,-2.64亿,-29.32
1938,002504,弘高创意,17.71亿,-1.48亿,-14.68
1939,002279,久其软件,19.92亿,3.07亿,12.86
1940,600764,中国海防,3.63亿,8164万,15.90
1941,600436,片仔癀,37.14亿,8.07亿,21.16
1942,600276,恒瑞医药,138亿,32.17亿,23.28
1943,002050,三花智控,95.81亿,12.36亿,19.12
1944,000809,铁岭新城,7972万,1.01亿,3.31
1945,600381,青海春天,4.71亿,3.12亿,13.48
1946,600203,福日电子,82.03亿,-1.13亿,-5.26
1947,000584,哈工智能,15.72亿,9005万,5.80
1948,603113,金能科技,66.52亿,6.79亿,21.84
1949,002841,视源股份,109亿,6.91亿,31.46
1950,603517,绝味食品,38.50亿,5.02亿,22.85
1951,300735,光弘科技,12.74亿,1.74亿,24.86
1952,603685,晨丰科技,7.77亿,1.12亿,26.32
1953,603848,好太太,11.13亿,2.06亿,27.95
1954,300713,英可瑞,3.80亿,8423万,24.21
1955,603976,正川股份,5.09亿,8218万,12.17
1956,603527,众源新材,29.84亿,8559万,16.21
1957,300514,友讯达,6.01亿,7186万,18.45
1958,603568,伟明环保,10.29亿,5.07亿,24.24
1959,603020,爱普股份,23.25亿,1.44亿,7.74
1960,300517,海波重科,4.04亿,3492万,5.70
1961,002822,中装建设,31.73亿,1.61亿,8.12
1962,603986,兆易创新,20.30亿,3.97亿,26.27
1963,002767,先锋电子,3.10亿,4590万,6.73
1964,603889,新澳股份,23.12亿,2.07亿,12.82
1965,300546,雄帝科技,3.80亿,7951万,12.77
1966,002805,丰元股份,3.21亿,3790万,6.83
1967,002335,科华恒盛,24.12亿,4.26亿,13.10
1968,002539,云图控股,77.42亿,1.04亿,3.44
1969,002659,凯文教育,6.20亿,2326万,1.03
1970,300255,常山药业,14.20亿,1.97亿,8.56
1971,300228,富瑞特装,17.46亿,5105万,2.90
1972,002510,天汽模,19.31亿,9326万,4.49
1973,002344,海宁皮城,18.84亿,3.01亿,4.18
1974,002214,大立科技,3.02亿,3016万,3.06
1975,002126,银轮股份,43.23亿,3.11亿,11.02
1976,002350,北京科锐,22.15亿,7219万,6.14
1977,002222,福晶科技,4.54亿,1.37亿,18.97
1978,002205,国统股份,7.89亿,1590万,1.72
1979,600881,亚泰集团,177亿,7.90亿,5.92
1980,000671,阳光城,332亿,20.62亿,14.33
1981,000606,神州易桥,5.16亿,6422万,2.27
1982,600739,辽宁成大,140亿,14.46亿,7.49
1983,600132,重庆啤酒,31.76亿,3.29亿,28.29
1984,000753,漳州发展,27.38亿,8507万,3.98
1985,600333,长春燃气,14.63亿,5641万,2.90
1986,600681,百川能源,29.72亿,8.58亿,32.13
1987,600039,四川路桥,328亿,10.64亿,9.68
1988,002003,伟星股份,26.24亿,3.65亿,15.99
1989,600387,海越股份,115亿,1.37亿,10.48
1990,600639,浦东金桥,16.74亿,7.37亿,8.39
1991,600476,湘邮科技,2.73亿,213万,1.07
1992,600037,歌华有线,26.98亿,7.61亿,6.00
1993,000419,通程控股,40.45亿,1.28亿,6.47
1994,600498,烽火通信,211亿,8.25亿,10.36
1995,000926,福星股份,117亿,8.45亿,8.74
1996,600376,首开股份,367亿,23.63亿,8.87
1997,603586,金麒麟,15.00亿,1.74亿,10.25
1998,603306,华懋科技,9.89亿,2.78亿,17.52
1999,603738,泰晶科技,5.40亿,6454万,11.46
2000,300500,启迪设计,5.08亿,7042万,9.85
2001,002819,东方中科,7.39亿,2281万,5.32
2002,603988,中电电机,3.08亿,3308万,5.05
2003,300389,艾比森,15.47亿,1.06亿,10.51
2004,603699,纽威股份,23.95亿,2.09亿,8.31
2005,300343,联创互联,27.68亿,3.72亿,8.88
2006,600336,澳柯玛,46.62亿,3269万,1.84
2007,600166,福田汽车,517亿,1.12亿,0.59
2008,002110,三钢闽光,225亿,39.90亿,43.69
2009,300078,思创医惠,11.12亿,1.30亿,6.38
2010,300017,网宿科技,53.73亿,8.30亿,10.91
2011,300064,豫金刚石,15.33亿,2.31亿,3.43
2012,002300,太阳电缆,40.95亿,1.02亿,7.61
2013,002590,万安科技,22.75亿,1.28亿,7.20
2014,300120,经纬电材,8.89亿,5597万,7.00
2015,002191,劲嘉股份,29.45亿,5.74亿,11.63
2016,002158,汉钟精机,16.04亿,2.27亿,10.63
2017,002135,东南网架,77.92亿,1.04亿,3.68
2018,002168,深圳惠程,3.73亿,-1.08亿,-7.97
2019,002176,江特电机,33.65亿,2.81亿,7.24
2020,002103,广博股份,23.78亿,1.12亿,6.45
2021,601116,三江购物,37.70亿,1.09亿,6.73
2022,000505,京粮控股,79.18亿,1.30亿,5.01
2023,600883,博闻科技,2726万,2730万,4.20
2024,000630,铜陵有色,824亿,5.49亿,3.24
2025,600853,龙建股份,101亿,1.39亿,15.65
2026,002307,北新路桥,98.06亿,5060万,2.81
2027,000570,苏常柴A,24.23亿,4643万,2.00
2028,600127,金健米业,27.60亿,1097万,1.46
2029,600789,鲁抗医药,25.99亿,1.14亿,6.00
2030,600318,新力金融,6.33亿,-3.09亿,-27.29
2031,600303,曙光股份,38.09亿,3.16亿,10.68
2032,600992,贵绳股份,18.13亿,2218万,1.62
2033,600644,乐山电力,20.59亿,4286万,3.44
2034,600628,新世界,30.22亿,4.48亿,10.75
2035,600080,金花股份,7.57亿,5346万,4.88
2036,600070,浙江富润,19.27亿,1.66亿,7.25
2037,600477,杭萧钢构,46.28亿,7.68亿,30.53
2038,600619,海立股份,104亿,2.81亿,6.87
2039,000966,长源电力,54.64亿,-1.22亿,-3.61
2040,000027,深圳能源,155亿,7.49亿,3.39
2041,600173,卧龙地产,15.58亿,3.15亿,17.46
2042,600167,联美控股,23.76亿,9.22亿,17.84
2043,300638,广和通,5.63亿,4386万,14.56
2044,603488,展鹏科技,2.79亿,7119万,11.45
2045,300577,开润股份,11.62亿,1.33亿,19.98
2046,603393,新天然气,10.16亿,2.64亿,14.29
2047,002850,科达利,14.52亿,1.66亿,8.29
2048,300725,药石科技,2.73亿,6718万,22.84
2049,300731,科创新源,2.54亿,6421万,28.53
2050,002915,中欣氟材,4.01亿,4704万,15.64
2051,603917,合力科技,5.39亿,8176万,17.54
2052,300669,沪宁股份,2.59亿,3863万,11.79
2053,603380,易德龙,8.63亿,9559万,21.12
2054,300643,万通智控,3.20亿,3534万,10.39
2055,601019,山东出版,89.01亿,13.65亿,23.51
2056,300736,百华悦邦,6.75亿,3964万,20.45
2057,300458,全志科技,12.01亿,1733万,0.85
2058,601086,国芳集团,29.02亿,1.21亿,9.17
2059,603338,浙江鼎力,11.39亿,2.83亿,22.14
2060,300535,达威股份,3.33亿,5175万,8.07
2061,603918,金桥信息,6.73亿,3484万,6.99
2062,603696,安记食品,2.54亿,4124万,5.81
2063,603701,德宏股份,5.09亿,8069万,14.15
2064,002702,海欣食品,9.68亿,-2728万,-3.55
2065,300368,汇金股份,6.21亿,-1.66亿,-16.57
2066,601368,绿城水务,12.44亿,3.49亿,11.95
2067,603199,九华旅游,4.46亿,8289万,8.37
2068,300329,海伦钢琴,4.70亿,4098万,5.02
2069,300217,东方电热,17.30亿,8336万,4.51
2070,601311,骆驼股份,76.18亿,4.83亿,9.37
2071,300220,金运激光,1.85亿,-4235万,-16.02
2072,002472,双环传动,26.39亿,2.43亿,7.84
2073,300021,大禹节水,12.84亿,9544万,5.60
2074,002489,浙江永强,45.36亿,7825万,2.42
2075,601668,中国建筑,1.05万亿,329亿,15.82
2076,002560,通达股份,16.64亿,1203万,0.80
2077,002371,北方华创,22.23亿,1.26亿,3.87
2078,002085,万丰奥威,102亿,9.01亿,15.96
2079,600864,哈投股份,25.61亿,3.58亿,2.64
2080,000665,湖北广电,26.12亿,3.35亿,5.86
2081,000617,中油资本,293亿,68.43亿,9.97
2082,600848,上海临港,20.72亿,4.10亿,6.63
2083,000710,贝瑞基因,11.71亿,2.33亿,18.49
2084,000682,东方电子,27.08亿,6352万,3.77
2085,000878,云南铜业,573亿,2.27亿,4.06
2086,000859,国风塑业,11.73亿,6023万,4.02
2087,600734,实达集团,64.74亿,1.87亿,6.67
2088,600697,欧亚集团,140亿,3.05亿,10.68
2089,600800,天津磁卡,1.42亿,-5952万,-67.25
2090,600796,钱江生化,4.68亿,4101万,6.63
2091,600409,三友化工,202亿,18.89亿,22.31
2092,600584,长电科技,239亿,3.43亿,4.89
2093,600479,千金药业,31.83亿,2.08亿,11.47
2094,600325,华发股份,199亿,16.20亿,12.65
2095,600242,中昌数据,21.35亿,1.19亿,7.63
2096,600079,人福医药,154亿,20.69亿,17.43
2097,600075,新疆天业,49.77亿,5.39亿,13.14
2098,600054,黄山旅游,17.84亿,4.14亿,10.14
2099,000407,胜利股份,38.28亿,6230万,2.90
2100,002045,国光电器,40.49亿,1.31亿,9.42
2101,000836,鑫茂科技,20.57亿,8413万,4.88
2102,600505,西昌电力,9.20亿,4123万,3.94
2103,600468,百利电气,12.22亿,6614万,3.71
2104,000021,深科技,142亿,5.41亿,9.74
2105,002905,金逸影视,21.91亿,2.12亿,19.15
2106,603728,鸣志电器,16.28亿,1.66亿,12.93
2107,300617,安靠智电,3.60亿,7980万,10.66
2108,603330,上海天洋,4.55亿,3038万,5.43
2109,603086,先达股份,11.19亿,1.10亿,11.82
